ROLL_BAD,PITCH_BAD,ROLL_FILTERED,PITCH_FILTERED
-15.57,-25.09,-18.73,86.47
-9.92,-24.04,-14.99,87.86
-5.11,-22.66,-10.83,89.43
-0.39,-20.92,-6.5,90.98
6.65,-17.78,-2.4,92.61
11.16,-15.59,1.35,94.68
15.19,-13.13,4.51,97.19
18.63,-10.37,7.27,100.16
21.48,-7.29,9.63,103.44
25.07,-2.64,11.61,106.58
27.18,0.03,12.66,109.38
29.12,2.12,12,111.62
30.12,4.11,10.46,113.29
28.93,4.89,8.87,114.59
27.53,5.41,7.15,115.61
26.28,5.85,5.4,116.14
24.91,6.28,3.56,116.12
22.67,6.36,1.41,115.76
20.82,6.04,-1.04,115.48
18.67,5.72,-4.06,115.26
16.18,5.63,-7.78,114.88
13.11,5.63,-12.14,114.38
7.22,5.4,-17.08,114.22
2.56,5.41,-22.49,114.48
-2.26,6.05,-28.4,114.92
-7.64,7.31,-34.57,115.48
-16.2,9.61,-40.84,116.29
-22.29,11.42,-47.75,117.26
-28.66,13.38,-55.36,118.15
-35.9,15.33,-62.66,118.82
-43.81,17.18,-68.76,119.31
-54.26,19.66,-73.84,119.67
-59.75,21.2,-78.52,119.83
-64.72,22.51,-83.23,119.68
-69.53,23.26,-87.85,119.32
-76.92,23.2,-91.78,118.93
-81.59,22.77,-94.81,118.49
-85.51,22.16,-97.34,117.89
-88.46,21.34,-99.79,117.18
-90.98,20.33,-101.96,116.37
-94.66,17.88,-103.71,115.61
-96.84,15.54,-105.25,114.63
-98.57,13.19,-106.57,113.39
-100.97,10,-107.21,112.16
-102.17,8.07,-106.99,111.42
-102.65,6.35,-105.26,111.58
-102.28,4.38,-101.88,112.26
-98.78,0.14,-97.78,112.73
-94.71,-2.97,-93.33,112.89
-90.42,-5.92,-88.22,113.1
-85.88,-8.86,-82.29,113.61
-77.59,-13,-75.72,114.36
-70.62,-15.5,-68.99,115.29
-63.24,-17.57,-62.24,116.3
-55.65,-19.05,-55.22,117.34
-48,-19.91,-47.84,118.35
-36.03,-20.26,-40.87,119.2
-27.64,-19.97,-34.52,120.01
-20.35,-19.48,-27.94,121.07
-9.99,-18.07,-21.33,122.25
-2.76,-16.41,-14.86,123.3
4.03,-14.62,-8.36,124.43
10.57,-12.89,-2,125.82
17,-11.02,3.75,127.13
26,-7.94,8.81,127.95
31.2,-6.35,13.44,128.39
35.87,-5.41,17.17,129.03
40.15,-4.89,20.44,129.59
45,-4.08,23.24,129.77
47.99,-4.04,24.72,129.98
50.25,-4.4,25.3,130.29
50.96,-4.72,25.41,131.07
51,-5.27,24.48,132.35
50.4,-5.45,22.85,133.59
48.76,-5.46,20.65,134.75
46.56,-5.33,17.97,136.11
42.63,-4.52,14.87,137.51
39.43,-3.38,11.42,138.97
35.98,-2.07,7.6,140.58
32.26,-0.51,3.49,142.19
26.34,2.24,-0.79,143.66
22.09,4.27,-5.68,144.94
17.75,6.27,-11.57,146.26
12.46,8.32,-18.48,147.42
2.69,11.45,-25.35,148.39
-4.68,13.3,-31.81,149.08
-11.65,14.99,-38.55,149.58
-18.09,16.35,-45.6,149.87
-24.98,17.64,-52.76,150.08
-35.65,19.43,-59.64,150.42
-43.03,20.34,-65.74,150.83
-50.36,21.17,-70.72,151.2
-59.44,22.21,-74.73,151.41
-64.33,22.67,-78.29,151.31
-68.48,22.84,-81.48,150.96
-72.22,22.67,-84.32,150.46
-75.63,22.22,-87.23,149.77
-80.2,21.22,-90.23,148.92
-83.34,20.25,-92.87,148.09
-86.45,18.79,-94.97,147.43
-90.38,15.69,-97.19,146.78
-92.63,13.25,-100.06,145.97
-95.27,10.77,-103.09,145.07
-98.58,8.24,-105,144.26
-103.16,4.55,-105.21,143.73
-104.43,1.87,-104.64,143.67
-104.37,-0.76,-103.26,144.26
-103.73,-3.62,-100.81,145.42
-101.26,-8.01,-97.13,147.11
-97.97,-11.17,-92.39,149.12
-93.44,-14.19,-86.72,151.2
-87.51,-17.08,-80.06,153.17
-76.88,-21.1,-72.66,155.06
-68.28,-23.65,-64.68,157.02
-58.62,-25.71,-56.1,159.46
-48.64,-26.95,-47.8,162.59
-31.95,-26.38,-40.42,166.14
-21.61,-23.98,-33.76,169.64
-13.08,-20.57,-27.58,172.7
-5.64,-16.8,-22.27,175.18
3.57,-11.53,-17.72,177
8.45,-8.46,-13.41,178.38
12.8,-5.71,-9.52,179.47
16.9,-3.28,-6.65,180.52
20.32,-1.01,-4.28,181.52
23.74,2.35,-1.84,182.3
25.97,4.29,0.21,182.92
28.25,5.91,1.95,183.27
30.07,7.16,3.49,183.36
31.76,7.96,4.53,183.52
33.95,8.64,4.74,183.81
34.79,9.12,4.44,183.88
34.94,9.43,4.02,183.81
34.67,9.21,2.96,183.97
34.32,8.84,1.27,184.39
33.38,8.46,-1.06,184.63
32.02,7.83,-4.26,184.4
30.12,6.72,-8.21,183.82
25.43,4.13,-11.29,183.37
22.01,2.57,-13.44,182.9
19.55,1.54,-16.33,182.13
16.59,0.67,-20.77,181.36
12.75,0.11,-24.91,180.69
7.84,-0.15,-28.62,180.1
3.77,-0.14,-33.16,179.85
0.1,0.2,-39.01,179.88
-4.63,1.12,-45.62,179.94
-13.83,3.58,-52.2,180.08
-20.16,5.66,-57.87,180.43
-26.41,8.23,-62.17,180.59
-33.37,12.35,-65.49,180.26
-36.61,14.82,-68.17,179.55
-38.92,16.67,-70.72,178.23
-40.91,18.16,-73.49,176.84
-42.87,19.03,-76.5,175.65
-46.7,19.83,-79.41,174.78
-49.81,20.11,-82.2,174.29
-52.86,20.23,-84.74,174.12
-55.89,20.37,-86.64,174.15
-60.21,20.72,-87.8,174.39
-62.28,21.13,-88.78,174.59
-63.78,21.61,-89.63,174.56
-65.34,21.74,-89.81,174.36
-67.45,20.62,-88.69,174.06
-67.84,19.17,-86.48,173.69
-66.91,17.32,-83.63,173.28
-63.94,13.93,-80.4,173.16
-61.41,11.22,-76.97,173.43
-58.65,8.42,-73.18,173.76
-55.74,5.74,-68.72,173.94
-50.52,1.97,-63.52,174.05
-45.95,-0.29,-57.48,173.96
-40.37,-2.33,-50.7,173.5
-34.11,-4.14,-43.78,172.66
-27.01,-6.01,-37.46,171.77
-16.44,-8.38,-31.04,171.18
-10.18,-9.12,-24.16,170.8
-3.33,-9.11,-17.81,170.58
3.76,-8.53,-12.44,170.42
10.11,-7.56,-7.24,170.2
17.78,-5.83,-1.58,169.84
22.9,-4.83,4.54,169.39
28.81,-3.91,10.32,168.74
37.77,-2.88,15.14,168.26
42.97,-2.4,18.84,168.16
47.25,-1.61,21.07,168.25
50.2,-0.53,22.31,168.25
51.75,0.56,22.58,167.9
52.7,1.47,22.05,167.46
52.25,1.54,21.12,167.09
51.32,1.52,19.48,166.89
50.13,1.33,16.62,166.75
46.84,0.8,12.21,166.28
42.97,0.13,6.39,165.31
37.8,-0.92,-0.62,164.09
31.33,-2.09,-8.52,162.99
23.88,-3.06,-17.43,162.14
11.19,-3.64,-27.43,161.83
1.17,-3.36,-37.1,161.45
-9.34,-2.51,-45.44,160.61
-23.12,-1.38,-52.45,159.59
-30.83,-1.15,-58.83,158.54
-37.52,-1.07,-65.09,157.39
-43.8,-0.91,-71.49,156.18
-50.13,-0.67,-78.24,155.03
-59.91,-0.14,-84.82,154.03
-66.93,0.48,-90.62,153.1
-73.56,1.34,-95.78,152.25
-79.13,2.14,-99.96,151.38
-86.57,2.87,-101.81,150.64
-90.06,2.9,-100.49,150.43
-90.97,2.83,-96.35,150.87
-86.91,2.73,-90.2,151.62
-81.17,2.57,-82.92,152.08
-74.4,2.38,-75.14,152.06
-67.1,2.21,-67.01,151.68
-55.24,1.95,-59.06,151.02
-46.86,1.93,-51.39,150.26
-39.02,1.94,-43.91,149.52
-31.46,1.97,-36.76,148.74
-20.6,2.08,-29.62,147.8
-13.57,2.07,-21.82,146.69
-6.11,1.78,-13.5,145.46
1.84,1.29,-4.85,143.9
14.65,0.19,3.74,141.88
23.65,-1.08,11.33,139.78
31.92,-2.51,16.93,138.09
38.92,-3.58,19.76,136.87
43.66,-3.95,19.52,135.86
45.64,-3.37,17.3,135.07
43.77,-2.5,14.29,134.45
40.59,-1.3,10.87,133.77
37.13,-0.17,6.89,132.97
31.45,0.8,2.96,132.55
27.04,1.29,-0.96,132.47
22.93,2.2,-4.89,132.81
18.78,3.33,-8.39,133.78
14.61,4.79,-11.49,135.03
9.37,7.82,-14.48,136.64
6.1,10,-16.52,138.7
3.11,12.44,-17.74,140.98
0.63,16.66,-19.04,143.46
-0.45,19.73,-19.91,146.74
-1.6,22.93,-19.82,150.67
-1.73,27.15,-20.82,154.21
-0.44,31.88,-22.71,156.47
-0.31,37.51,-23.61,157.75
-0.77,39.85,-23.78,158.12
-0.09,41.35,-23.73,158.12
1.23,42.25,-23.75,158.39
1.8,42.79,-24.17,158.87
1.75,43.68,-24.57,159.24
1.12,44.8,-24.67,159.14
0.67,46.05,-24.49,158.41
0.99,46.19,-24.1,157.08
1.46,45.71,-23.67,155.22
1.87,44.73,-23.23,152.9
2.2,42.46,-22.75,150.25
2.36,40.45,-21.99,147.01
2.61,38.26,-21.08,143.13
3.23,35.39,-20.03,138.9
4.33,30.15,-19.48,134.49
4.96,26.47,-19.91,129.88
4.82,22.57,-20.93,125.22
2.74,16.5,-21.26,121
1.17,12.57,-20.54,117.45
0.85,9.27,-19.61,114.34
1.56,6.55,-18.97,111.25
2.48,3.01,-18.51,107.74
2.8,0.4,-18.3,103.5
3.04,-2.91,-18.65,98.7
2.94,-6.9,-19.34,93.82
2.31,-11.23,-19.34,89.45
1.45,-17.37,-18.53,86.04
2.01,-20.66,-17.22,83.5
3.35,-22.94,-16.2,81.35
5.04,-24.47,-15.64,79.22
6.27,-25.83,-15.43,77.07
6.89,-27.3,-15.45,75.01
6.99,-29.63,-15.6,73.01
6.74,-31.09,-15.66,71.61
6.45,-32.48,-15.65,71.13
6.33,-33.11,-15.64,71.27
6.31,-32.6,-16.01,71.49
6.09,-31.78,-16.74,71.62
5.31,-31.11,-17.55,72.01
3.32,-30.16,-18.1,73.03
1.93,-29,-18.62,74.78
0.85,-27.21,-18.98,77.51
-0.18,-24.69,-19.03,81.05
-1.03,-19.18,-19.02,84.93
-1.15,-14.76,-18.98,89.05
-1.19,-10.3,-19,93.67
-1.23,-5.57,-19.21,98.39
-1.34,2.16,-20.15,102.65
-1.88,7.21,-22.1,106.22
-3.29,11.74,-25.11,109
-5.68,15.45,-28.12,111.43
-8.78,18.58,-30.19,113.91
-12.46,23.04,-31.61,116.46
-13.74,26.33,-32.83,118.71
-14.71,29.61,-33.8,120.46
-15.68,32.37,-34.57,121.76
-16.93,35.63,-35.15,122.88
-17.64,37.26,-35.58,123.89
-18.31,38.77,-35.95,124.69
-19.39,40.81,-36.29,125.05
-20.23,41.75,-36.7,124.99
-21.27,42.14,-37.13,124.46
-22.7,42.03,-37.92,123.07
-25.44,40.48,-39.46,120.58
-27.89,38.15,-41.61,117.15
-30.85,34.58,-43.97,113.59
-33.94,30.3,-46.48,110.31
-38.6,23.8,-49.44,107.47
-42,19.53,-52.44,104.87
-45.84,15.25,-55.16,102.47
-49.45,10.93,-56.64,100.33
-53.79,4.2,-56.99,98.2
-54.77,0.05,-57.52,95.91
-55.04,-3.54,-58.15,93.59
-56.2,-8.13,-58.31,91.47
-56.92,-10.94,-57.31,89.94
-56.83,-13.33,-55.03,89.11
-55.35,-14.95,-52.12,88.88
-52.61,-15.8,-49.29,89.05
-47.6,-16.08,-46.27,89
-44.58,-16.02,-42.31,88.6
-41.28,-16.11,-37.26,88.17
-34.61,-16.17,-31.92,88.12
-28.99,-15.9,-27.3,88.7
-23.59,-15.08,-22.69,89.58
-19.17,-13.68,-17.02,90.33
-14.58,-12.08,-10.19,90.92
-5.6,-10.08,-2.91,91.55
1.51,-9.02,4.21,92.55
8.87,-8.09,10.49,93.81
15.54,-7.11,15.85,94.95
24.08,-5.84,20.67,96.2
29.01,-5.43,24.69,97.89
33.32,-5.11,27.28,100.04
36.81,-4.71,28.47,102.42
38.72,-4.13,28.46,104.77
39.43,-3.18,27.49,106.85
38.66,-2.5,26.25,108.56
37.37,-1.76,24.86,110.14
35.99,-1.1,22.93,111.85
33.67,-0.04,19.93,113.75
31.17,0.91,15.89,115.83
27.75,2.07,10.72,117.95
23.37,3.48,5.42,120.05
18.16,5.09,0.69,122.27
11.32,8.01,-3.71,124.37
7.62,10.35,-8.3,126.69
3.8,12.97,-12.85,129.08
-0.28,15.9,-17.33,131.3
-4.74,19.05,-21.68,133.45
-11.47,23.17,-25.77,135.58
-16.3,25.83,-30.24,137.58
-21.27,28.07,-35.36,139.41
-27.24,30.07,-40.87,140.99
-33.96,31.76,-46.41,142.21
-44.45,33.2,-51.87,142.92
-51.53,33.51,-56.86,143.38
-57.8,33.74,-62.45,143.4
-66.42,34.25,-68.35,143.54
-72.89,34.96,-72.9,144.13
-79.38,35.52,-75.37,144.98
-84.36,35.43,-76.36,146.02
-88.47,33.68,-76.77,146.94
-90.15,31.23,-76.68,147.11
-91.38,28.16,-76.55,146.5
-91.62,25.1,-76.96,145.68
-91.71,20.95,-77.7,145.29
-92.58,17.96,-77.98,145.29
-93.7,14.97,-77.41,145.44
-94.11,12.31,-76.18,145.72
-93.02,8.53,-74.62,145.91
-91.63,5.66,-72.56,145.81
-90.07,2.43,-69.45,145.54
-87.91,-0.99,-65.18,145.27
-82.4,-6.11,-60.61,145.07
-77.56,-9.44,-55.86,145.04
-72.66,-12.3,-50.51,145.1
-67.42,-14.76,-45.02,145.13
-58.36,-17.82,-39.55,145.35
-52.02,-19.4,-33.58,145.72
-45.58,-20.47,-27.11,146.11
-38.47,-21.1,-20.47,146.34
-27.15,-21.53,-13.59,146.63
-19.3,-21.51,-6.46,147.21
-11.49,-20.98,0.38,148
-3.36,-19.77,6.81,148.84
3.93,-18.16,12.76,149.63
13.69,-15.45,18.12,150.31
19.3,-13.78,22.93,150.84
24.36,-12.33,27.13,151.27
31.11,-10.69,30.25,151.66
34.75,-9.85,32.32,152.1
37.18,-9.1,33.56,152.59
38.68,-8.34,34.06,153.26
39.45,-7.62,33.72,154.36
39.41,-6.32,32.65,155.63
38.45,-5.3,31.05,156.72
36.96,-4.44,28.93,157.79
35.13,-3.92,25.94,159.04
31.3,-3.11,22.19,160.37
27.79,-2.39,18.01,161.77
23.77,-1.5,13.49,163.27
19.52,-0.35,8.44,164.78
15.01,1.11,3.28,165.94
7.85,3.54,-1.62,166.96
3.19,5.18,-6.37,168.38
-1.22,7.08,-10.98,170.52
-7.32,11.12,-15.53,173
-11.3,14.82,-20.13,175.13
-15.42,18.56,-24.27,176.9
-19.57,21.82,-27.78,178.55
-23.04,24.71,-31.19,180.14
-27.63,29.07,-34.63,181.47
-31.01,31.84,-37.97,182.61
-34.49,34.17,-41.23,183.79
-37.96,36.24,-44.72,185.07
-43.84,39.18,-48.53,186.5
-48.63,41.03,-52.5,188.03
-53.93,42.9,-56.7,189.58
-59.53,44.71,-60.81,191.04
-69.03,46.68,-64.27,192.14
-75.46,47.33,-66.79,192.75
-80.64,47.38,-68.17,192.92
-86.02,46.11,-68.54,192.47
-87.72,44.57,-68.34,191.45
-88.05,42.79,-67.62,190.23
-87.57,40.73,-66.34,189.08
-85.97,36.54,-64.67,188.08
-84.57,33.4,-62.95,187.24
-83.07,30.28,-61.46,186.59
-81.75,27.48,-60.21,185.93
-80.32,23.79,-58.61,185.19
-79.36,21.44,-55.92,184.5
-77.65,19.05,-52.35,183.67
-74.83,16.65,-48.18,182.44
-69.21,13.43,-43.73,180.72
-64.65,11.42,-39.22,178.69
-60.16,9.46,-34.49,176.64
-55.41,7.25,-29.32,174.71
-48.11,3.92,-23.85,173.03
-42.55,1.73,-18.35,171.73
-37.04,-0.03,-13.01,170.76
-31.37,-1.35,-7.7,170.22
-23.34,-2.52,-2.21,169.89
-17.81,-2.71,3.24,169.32
-12.04,-2.7,8.62,168.32
-6.62,-2.9,14.22,167.03
-0.99,-3.4,19.96,165.73
7.61,-4.15,25.25,164.68
13.43,-4.31,29.88,163.83
18.61,-4.05,34.38,163.05
23.07,-3.53,38.35,161.98
27.56,-2.86,41.62,160.58
33.11,-2.49,44.4,159.04
36.04,-2.65,46.94,157.56
38.73,-2.93,49.4,156.17
42.48,-3.1,51.87,154.86
44.88,-2.85,54.09,153.71
47.41,-2.11,55.65,152.78
49.39,-1.16,56.77,152.13
50.65,-0.15,57.86,151.68
52.11,1.34,58.99,151.1
53.3,1.86,59.86,150.37
54.43,1.73,60.59,149.63
55.33,1.33,61.12,149.01
56.39,0.77,61.16,148.57
56.84,0.37,60.47,148.41
56.68,-0.15,59.09,148.54
55.83,-0.86,56.78,148.75
53.37,-2.51,53.62,148.69
50.69,-3.94,49.8,148.34
47.26,-5.45,45.56,147.97
43.29,-6.76,40.94,147.79
36.43,-8.01,36.19,147.86
31.57,-8.19,31.57,148.14
26.68,-7.96,26.48,148.68
21.93,-7.46,20.25,149.22
13.65,-6.3,13.23,149.57
6.75,-5.4,6.43,149.92
-0.69,-4.34,0.45,150.51
-7.21,-2.96,-4.68,151.12
-15.35,0.06,-9.26,151.72
-19.81,2.25,-13.08,152.46
-23.8,4.42,-16.05,153.07
-28.44,7.61,-18.77,153.53
-30.71,9.5,-22.12,153.85
-33.31,11.2,-25.92,153.84
-36.68,12.54,-28.79,153.55
-42.07,13.92,-30.26,153.33
-44.09,14.58,-31.34,153.12
-45.01,15.23,-32.78,152.75
-45.97,15.72,-34.41,152.25
-47.55,15.81,-35.97,151.64
-50.3,15.23,-37.04,150.93
-51.94,14.37,-37.44,150.22
-53.13,12.94,-37.19,149.39
-53.82,9.71,-36.03,148.24
-53.48,6.63,-33.93,146.97
-52.17,3.22,-30.78,145.85
-49.81,-0.1,-27.26,144.92
-46.45,-3.14,-23.49,144.08
-40.65,-7.5,-19.62,143.29
-36.35,-10.31,-15.45,142.85
-31.96,-12.62,-10.93,142.76
-24.36,-14.61,-6,143.06
-18.71,-15.1,-0.75,143.87
-12.69,-14.79,4.7,144.96
-6.54,-13.65,9.9,145.96
-0.45,-11.98,14.6,146.64
5.2,-10.2,18.67,147.3
12.41,-7.64,22.33,147.54
16.38,-5.77,25.32,146.82
19.93,-4.33,27.82,145.39
24.15,-3.21,29.55,143.57
26.37,-2.61,30.86,141.56
27.76,-1.97,31.96,139.32
28.9,-1.32,32.86,137.02
30.2,-0.78,33.59,135.12
30.87,-0.75,34.15,133.89
31.47,-0.87,34.38,133.41
31.95,-0.95,34.35,133.44
32.14,-0.6,33.99,133.75
32.02,-0.16,33.4,134.09
31.67,0.24,32.66,134.15
31.17,0.43,31.88,133.68
30.34,-0.32,31.09,132.61
29.74,-1.69,30.01,131.05
29.05,-3.57,28.24,129.17
27.78,-5.99,26.35,127.24
24.59,-9.95,24.27,125.45
22.19,-12.67,22.25,123.95
19.35,-15.13,20.48,123.11
16.44,-17,18.69,123.04
12.2,-18.15,16.2,123.44
8.91,-17.94,13.53,124.15
4.95,-17.15,10.75,124.77
1.41,-15.87,6.99,124.92
-2.17,-14.52,2.03,124.56
-9.56,-13.01,-3.08,123.75
-15.65,-12.04,-7.88,122.75
-21.28,-10.88,-13.43,121.57
-26.48,-9.49,-20.04,120.4
-32.63,-8,-26.78,119.33
-43.04,-5.5,-32.86,118.52
-49.53,-3.81,-38.33,118.19
-55.33,-2.17,-43.45,118.34
-60.39,-0.5,-48.68,118.54
-65.16,1,-54.02,118.56
-72.94,2.62,-59.46,118.29
-78.44,3.47,-65.03,117.7
-83.85,4.25,-70.21,116.82
-89.43,4.69,-74.39,115.81
-96.57,3.75,-77.14,114.98
-100.08,2.11,-78.66,114.6
-102.31,-0.06,-78.76,114.61
-103.5,-2.94,-77.41,115.05
-102.75,-8.16,-75.02,115.94
-100.58,-11.76,-71.99,117.39
-97.58,-14.98,-68.19,119.38
-93.8,-18,-63.54,121.96
-85.98,-22.47,-57.76,124.93
-79.01,-25.01,-50.82,128.03
-70.31,-27.08,-43.46,131.02
-60.64,-28.39,-35.91,133.84
-45.42,-29.01,-28.3,136.61
-35.01,-28.44,-20.75,139.26
-25.21,-27.02,-13.29,141.79
-15.83,-24.91,-6.13,144.12
-3.14,-20.95,0.2,146.22
4.46,-17.97,5.79,148.06
10.95,-14.97,11.12,149.59
16.44,-12.16,16.04,150.59
24.26,-8.51,20.42,151.14
29.03,-6.67,24.42,151.52
33.03,-5.25,27.68,151.75
36.88,-4.06,30.3,151.89
41.17,-3.08,32.35,152.26
43.41,-2.86,33.88,152.97
45.13,-2.9,34.56,153.88
46.41,-3.3,33.96,154.83
46.53,-4.82,31.95,155.74
44.99,-6.26,28.66,156.68
42.01,-7.69,24.78,157.64
37.88,-8.8,20.59,158.74
30.96,-9.69,16.26,160.17
26.13,-9.56,11.89,161.93
21.11,-8.74,7.82,163.83
16.53,-7.37,3.91,165.58
12.29,-5.45,-1.01,167.15
6.16,-2.42,-7.32,168.76
0.53,-0.15,-14.81,170.23
-6.13,2.47,-22.61,171.51
-13.52,5.26,-30.28,172.76
-21,8.24,-37.37,173.86
-28.09,11.54,-43.79,174.41
-37.39,16.76,-49.41,174.59
-42.62,19.55,-54,175.08
-47.55,22.01,-57.66,176.05
-53.7,25.4,-60.23,177.19
-57.36,27.47,-62.14,178.18
-60.24,28.96,-64.06,178.91
-62.85,29.72,-65.53,178.18
-65.68,29.94,-67.11,177.82
-68.18,29.46,-68.08,177.94
-70.28,28.84,-68.44,178.23
-71.91,27.91,-68.38,178.52
-73.55,25.74,-68.04,178.54
-74.22,24.13,-67.47,177.89
-74.37,22.94,-66.72,176.48
-73.89,21.97,-65.31,174.83
-72.36,19.97,-62.45,173.39
-70.34,17.89,-57.85,172.28
-66.89,15.16,-52.31,171.18
-62.2,12.12,-46.71,169.8
-54.05,6.81,-41.19,168
-48.69,2.77,-35.38,165.85
-43.38,-1.29,-29.42,163.65
-37.41,-5.27,-23.78,161.61
-31.36,-8.68,-18.98,159.72
-22.57,-12.87,-15.32,158.04
-17.79,-14.96,-12.25,156.8
-13.89,-16.58,-8.66,156.34
-8.35,-17.56,-4.33,156.74
-3.41,-16.98,-0.67,157.77
1.55,-15.32,1.8,158.38
5.21,-13.24,4.06,158.02
8.82,-11.28,7.5,156.65
11.75,-11.17,12.28,154.81
16.11,-11.73,18.02,152.91
21.84,-12.44,23.6,151.62
30.94,-12.82,28.47,151.29
36.37,-11.99,32.77,151.61
41.01,-10.3,36.99,152.11
44.98,-8.27,41.01,152.32
49.15,-6.3,45.43,152.11
55.11,-5.37,49.56,151.98
59.68,-5.91,52.47,152.11
63.41,-6.49,53.77,152.13
65.88,-6.68,53.92,151.9
66.73,-6.45,53.08,151.57
66.26,-6.5,50.7,151.14
64.87,-6.96,46.34,150.69
61.95,-7.88,39.97,149.96
53.78,-9.69,32.21,148.69
46.34,-11,24.1,147.43
37.73,-12.29,16.46,146.67
29.5,-13.08,9.14,146.3
17.87,-13.16,2.08,145.93
10.19,-12.76,-4.11,145.39
3.24,-12.4,-9.36,144.75
-2.96,-12.08,-14.07,144.09
-8.17,-11.74,-18.46,143.57
-15.23,-10.98,-22.69,143.26
-19.57,-10.17,-27.05,143.04
-23.94,-9.07,-31.92,142.82
-30.7,-7.23,-37.28,142.72
-35.93,-5.87,-42.73,142.78
-41.57,-4.4,-48.1,142.84
-47.01,-2.96,-53.57,142.62
-52.33,-1.72,-58.78,142.33
-57.74,-0.92,-63.17,142.18
-65.15,-0.27,-66.65,141.96
-69.13,-0.11,-69.62,141.56
-72.31,-0.22,-72.06,141.18
-76.44,-0.92,-73.6,140.85
-78.51,-1.63,-74.13,140.48
-79.61,-2.31,-73.48,140.1
-79.75,-3.01,-70.95,140.04
-77.59,-4.04,-66.8,140.35
-73.86,-4.47,-61.35,140.72
-68.9,-4.58,-55.03,141.1
-62.77,-4.45,-48.14,141.78
-52.72,-3.77,-40.82,142.93
-45.13,-2.64,-33.66,144.37
-37.56,-0.89,-27.31,145.82
-30.49,1.28,-21.93,147.11
-24.16,3.52,-18.09,147.96
-16.75,6.57,-15.49,148.2
-13.62,7.98,-13.1,148.33
-11.18,8.91,-10.96,148.52
-7.57,10.26,-9.07,149.1
-5.5,11.33,-7.54,150.45
-3.63,12.97,-6.61,152.65
-2.19,15.38,-6.3,155.21
-1.4,18.51,-5.39,157.81
-0.52,23.55,-3.97,159.69
1.42,26.64,-3.23,160.76
3.46,28.73,-2.95,161.21
4.73,30.06,-2.74,161.19
6.02,31.19,-2.55,161.04
6.32,31.62,-2.53,160.68
6.03,32.11,-2.43,159.81
5.34,32.33,-2.18,158.58
4.62,31.75,-2.09,156.84
4.59,30.91,-2.16,154.48
4.54,29.57,-2.14,151.41
4.46,27.68,-1.94,147.85
4.45,23.66,-1.36,144.15
4.46,20.74,-0.44,140.11
4.65,17.72,0.8,135.7
5.04,14.27,1.8,131.19
6.06,8.66,2.27,127.3
6.41,5.08,2.68,124.17
6.54,2.31,3.16,121.37
6.82,0.22,3.66,118.57
7.47,-2.73,4.33,115.66
8.01,-4.89,4.9,112.64
8.72,-7.24,4.79,109.53
9.14,-9.63,4.09,106.39
8.37,-13.38,3.79,103.55
7.65,-15.78,3.81,101.16
7.57,-17.83,3.84,99.11
7.75,-19.34,3.67,97.16
7.77,-21.3,3.06,95.08
7.29,-22.69,2.1,92.65
6.33,-24.29,1.02,89.83
5.02,-26.32,0,86.89
3.63,-28.65,-1.03,83.85
1.69,-32.25,-2.05,80.81
0.33,-34.72,-3.02,78.08
-1.1,-37.09,-3.88,75.85
-3.19,-39.81,-4.72,74.07
-4.63,-41.12,-5.24,72.66
-5.88,-42,-5.35,71.54
-6.56,-42.61,-5.25,70.44
-6.5,-43.29,-5.05,69.4
-6.28,-43.82,-5.04,68.55
-6.22,-44.21,-5.24,68
-6.58,-44.37,-5.5,67.59
-7.58,-44.1,-5.92,67.17
-8.49,-43.83,-6.49,66.83
-9.67,-43.56,-7.1,66.79
-10.98,-43.12,-7.69,67.16
-12.26,-42.29,-8.25,67.96
-14.16,-40.2,-9.16,69.05
-15.56,-38.29,-10.74,70.26
-17.63,-36.02,-12.9,71.67
-20.38,-33.59,-15.35,73.21
-24.89,-29.48,-18.04,74.74
-27.92,-26.54,-21.03,76.13
-30.94,-23.78,-24.24,77.31
-34.13,-21.2,-27.66,78.15
-37.39,-18.96,-31.35,78.69
-42.64,-16.32,-35.44,79.09
-46.46,-14.87,-39.62,79.43
-50.5,-13.48,-43.47,79.72
-56.51,-11.62,-46.89,79.97
-60.05,-10.68,-50,80.19
-63.23,-9.79,-52.83,80.22
-66.06,-8.86,-55.41,80.04
-69.91,-7.47,-57.73,79.86
-72.32,-6.59,-59.25,79.93
-74.34,-5.75,-59.79,80.18
-75.44,-5.06,-59.51,80.58
-75.39,-4.48,-57.98,81.18
-74.34,-4.36,-55.12,81.85
-72.1,-4.47,-50.55,82.64
-66.29,-4.77,-45.31,83.41
-60.69,-4.8,-39.77,83.99
-54.88,-4.72,-33.63,84.36
-49.16,-4.66,-26.79,84.39
-42.48,-4.58,-19.28,84.23
-31.58,-4.69,-11.07,84.01
-23.33,-4.9,-2.32,83.79
-14.86,-5.03,6.5,83.45
-5.53,-5.05,15.07,83.07
3.46,-5.07,23,82.82
16.28,-4.85,30.04,82.7
23.68,-4.37,36.42,82.67
30.63,-3.68,42.49,82.67
39.73,-2.57,48.45,82.79
45.84,-1.82,53.97,83.02
51.8,-1.11,57.95,83.3
56.99,-0.46,60.1,83.41
60.56,0.23,61.4,83.18
62.35,0.84,62.18,82.76
63.84,1.12,61.7,82.28
64.23,0.98,59.62,81.79
63.22,0.73,56.09,81.26
58.98,0.19,51.57,80.47
54.63,-0.39,46.15,79.32
